Date,Open,High,Low,Close,Adj Close,Volume
2023-01-09,3.023500,3.054500,2.987500,3.019500,3.019500,50497045
2023-01-10,3.007000,3.049000,3.004500,3.036000,3.036000,29099908
2023-01-11,3.048500,3.052000,3.008500,3.014500,3.014500,38460877
2023-01-12,3.030000,3.093000,3.030000,3.083000,3.083000,41607508
2023-01-13,3.095000,3.168500,3.084500,3.136500,3.136500,55151924
2023-01-16,3.142000,3.155000,3.090000,3.099000,3.099000,26400813
2023-01-17,3.100000,3.126500,3.079000,3.107500,3.107500,57484243
2023-01-18,3.106500,3.172500,3.105000,3.134500,3.134500,40911603
2023-01-19,3.101000,3.117500,3.003000,3.047500,3.047500,67525968
2023-01-20,3.084000,3.102000,3.055000,3.097000,3.097000,47051980
2023-01-23,3.096000,3.134500,3.087500,3.095500,3.095500,30283262
2023-01-24,3.100000,3.113500,3.062500,3.104000,3.104000,30424526
2023-01-25,3.084000,3.098500,3.052500,3.093500,3.093500,88130262
2023-01-26,3.110000,3.194000,3.109500,3.194000,3.194000,61301367
2023-01-27,3.195500,3.210000,3.158500,3.171500,3.171500,49584646
2023-01-30,3.168000,3.208000,3.155500,3.195000,3.195000,30086301
2023-01-31,3.223000,3.249000,3.193000,3.203000,3.203000,43484203
2023-02-01,3.220000,3.296500,3.219500,3.248500,3.248500,63833194
2023-02-02,3.300000,3.492500,3.279500,3.434500,3.434500,143215352
2023-02-03,3.423500,3.537000,3.402000,3.498500,3.498500,100516501
2023-02-06,3.450000,3.480000,3.429500,3.445500,3.445500,36831771
2023-02-07,3.474000,3.535000,3.463500,3.520000,3.520000,44052303
2023-02-08,3.540000,3.570000,3.505000,3.528500,3.528500,38791135
2023-02-09,3.541500,3.561000,3.502000,3.502000,3.502000,42555227
2023-02-10,3.500000,3.519000,3.425000,3.448500,3.448500,41695555
